601;sans;без
602;associés;связанные с
603;chaleur;тепло
604;définitif;окончательный
605;protecteurs;защитные
606;impressionnant;впечатляющий
607;tandem;тандем
608;braconnent;ведут браконьерский промысел
609;caisses;ящиков
610;progressistes;прогрессивных
611;voter;голосовать
612;prédomine;преобладает
613;printemps;весна
614;horaire;график
615;aspect;аспект
616;creux;полый
617;libéralisé;либерализован
618;configuration;конфигурация
619;séjour;пребывание
620;régions;регионах
621;pondération;вес
622;alerté;предупредил
623;connaissance;знание
624;notamment;особенно
625;maître;мастер
626;york;Йорк
627;arbitre;арбитр
628;longueur;длина
629;destinée;судьба
630;brin;Брин
631;faits;факты
632;cap;мыс
633;croyait;верил
634;trio;трио
635;garantie;гарантия
636;prévision;прогноз
637;présent;настоящий
638;dynamique;динамичный
639;poursuivre;продолжить
640;restructurer;реструктурировать
641;claw;Когтя
642;difficultés;трудности
643;cultures;культур
644;conservateurs;консерваторы
645;interlocuteurs;собеседники
646;maintenant;теперь
647;aides;помощь
648;effondrement;крах
649;caractérisation;характеристика
650;fondamental;фундаментальный
651;copier;копировать
652;courant;ток
653;oublier;забыть
654;psychology;психология
655;trouver;найти
656;équipement;оборудование
657;prescrire;назначить
658;massif;массовый
659;casser;сломать
660;final;конечный
661;vendredi;в пятницу
662;rites;обряды
663;extraction;добыча
664;spécialité;специальность
665;résister;противостоять
666;personnalité;личность
667;platitude;банальность
668;beach;Бич
669;réclamation;претензия
670;général;общий
671;lorsqu'elles;когда они
672;tiendra;состоится
673;rigoler;смеяться
674;terme;термин
675;situation;ситуация
676;trimestre;квартал
677;terrain;поле
678;types;виды
679;réclamations;претензий
680;considérablement;значительно
681;nom;имя
682;milieu;среда
683;avoir;иметь
684;innombrables;бесчисленные
685;inquiétude;беспокойство
686;automatisation;автоматизация
687;accepté;согласился
688;taux;уровень
689;exiger;требовать
690;actualité;новость
691;médecins;врачи
692;européen;европейский
693;belgique;Бельгия
694;retards;задержки
695;boîtes;коробки
696;causer;вызвать
697;taule;тюрьма
698;refus;отказ
699;attira;привлек
700;oreille;ухо
701;technique;технический
702;violence;насилие
703;tournoi;турнир
704;trois;три
705;véhicule;автомобиль
706;installations;объектов
707;marginalisation;маргинализация
708;mécanismes;механизмы
709;corridors;коридоров
710;aujourd'hui;сегодня
711;culturel;культурный
712;femmes;женщин
713;photos;фотографии
714;ferme;ферма
715;motorisations;двигателей
716;demande;спрос
717;auquel;который
718;astuce;совет
719;réduction;сокращение
720;révélé;показало
721;acier;сталь
722;client;клиент
723;prévoir;предусмотреть
724;enfin;наконец
725;comprendre;понять
726;sec;сухой
727;célébrité;знаменитость
728;rémission;ремиссия
729;déréglementation;дерегулирование
730;phase;этап
731;percepteur;сборщик
732;propriété;собственность
733;locataire;арендатор
734;chaîne;цепочка
735;laine;шерсть
736;père;отец
737;puisque;поскольку
738;croisés;крестоносцев
739;maïs;кукуруза
740;nominé;номинирован
741;lequel;который
742;bien;хорошо
743;imaginer;представить себе
744;ouvrir;открыть
745;nommer;назначить
746;fort;сильный
747;légalement;юридически
748;morceau;кусок
749;séquentiel;последовательный
750;empire;империя
751;vivais;жила
752;utilisent;используют
753;vêtements;одежда
754;moins;менее
755;chanteur;певец
756;plans;планы
757;gros;большой
758;pouvant;которые могут
759;esprit;дух
760;contraignant;обязательного
761;douzaine;дюжина
762;mental;психический
763;culture;культура
764;présidentielle;президентской
765;mécanique;механический
766;perverti;извращенный
767;pierres;камни
768;mask;Маска
769;revenu;доход
770;effectif;эффективный
771;médicament;препарат
772;compréhension;понимание
773;rigoureux;строгий
774;travaillons;работаем
775;soviétique;советский
776;institution;учреждение
777;doucement;медленно
778;éliminer;устранить
779;souvent;часто
780;endroit;место
781;leadership;лидерство
782;protocole;протокол
783;concentré;сосредоточенный
784;accroissement;увеличение
785;perception;восприятие
786;appartements;квартиры
787;notoriété;известность
788;catégorie;категория
789;accompagner;сопровождать
790;artistique;художественный
791;populaire;популярный
792;cerner;определить
793;conseil;совет
794;apparaît;появляется
795;devises;валюты
796;transactions;транзакций
797;fer;железо
798;panneau;панель
799;circulateur;циркуляционные насосы
800;simulation;моделирование
801;voulais;хотел
802;convertir;конвертировать
803;ed;Эд
804;transformation;трансформация
805;septembre;сентябрь
806;nuages;облака
807;mise;ставка
808;intérêt;интерес
809;heureux;счастливый
810;excellence;совершенство
811;difficilement;вряд ли
812;détailler;детализировать
813;allais;собирался
814;mardi;во вторник
815;quarante-troisième;сорок третьей
816;conscience;сознание
817;voyants;видящие
818;jouant;играя
819;portable;ноутбук
820;vigne;виноградник
821;l'avenir;будущее
822;multiplication;умножение
823;concentration;концентрация
824;groupe;группа
825;fini;готовый
826;musées;музеев
827;variations;вариации
828;rythme;темп
829;engager;нанять
830;mafia;мафия
831;peintures;картины
832;préfet;префект
833;trop;слишком
834;usinage;обработка
835;incluent;включают
836;conçu;предназначенный
837;déléguer;делегировать
838;bus;автобус
839;menait;вел
840;graphique;графический
841;litiges;споров
842;équipage;экипаж
843;peu;мало
844;examen;рассмотрение
845;inconstance;непостоянство
846;procédés;процессов
847;laisser;оставить
848;rond-point;кольцевой развязки
849;prophylactique;профилактический
850;appelle-moi;позвони мне
851;loyer;аренда
852;propre;собственный
853;hautement;высоко
854;mesure;мера
855;mer;море
856;sportifs;спортивных
857;dédié;посвященный
858;pantalon;штаны
859;deux;два
860;crystal;Кристалл
861;saga;сага
862;gagne;зарабатывает
863;nourriture;пища
864;ancien;бывший
865;policier;полицейский
866;mettre;положить
867;attendre;ждать
868;règlements;правила
869;phares;фары
870;pavillon;флаг
871;compresser;сжимать
872;historique;исторический
873;dollars;долларов
874;faible;низкий
875;impératifs;императивы
876;liberty;либерти
877;distinguer;отличить
878;chef-d'oeuvre;шедевр
879;correct;правильный
880;perturbation;нарушение
881;économiste;экономист
882;innovation;инновация
883;danois;датский
884;vocation;призвание
885;réseaux;сети
886;auteurs;авторы
887;médecine;медицина
888;pâtisseries;выпечку
889;consiste;заключается
890;élimination;ликвидация
891;allumer;включить
892;orientation;ориентация
893;prétendu;так называемый
894;discothèques;дискотеки
895;signe;знак
896;rassemble;объединяет
897;dirigé;направленный
898;voler;летать
899;occupé;занятый
900;visibilité;видимость
901;vitamines;витаминов
902;largement;широко
903;notations;рейтинги
904;coquille;оболочка
905;stylo;ручка
906;consultation;консультация
907;remarque;примечание
908;œuf;яйцо
909;experts;экспертов
910;ressources;ресурсов
911;masquer;скрыть
912;contact;контакт
913;invités;гостей
914;histoire;история
915;agents;агентов
916;dollar;доллар
917;salle;зал
918;plaintes;жалоб
919;dynamisme;динамизм
920;fleuve;река
921;formalisme;формализм
922;variété;разнообразие
923;t'inquiéter;волноваться
924;voudrais;хочу
925;consent;соглашается
926;localisation;локализация
927;ligne;линия
928;fonts;шрифты
929;viennent;приходят
930;passage;переход
931;j'avais;мне было
932;achats;покупки
933;cible;цель
934;semaines;недель
935;s'adapter;адаптироваться
936;yabloko;«Яблоко»
937;famille;семья
938;avait-elle;у нее были
939;atteindre;достигать
940;horizon;горизонт
941;vérification;проверка
942;créateur;создатель
943;conclu;заключенный
944;parité;паритет
945;nouvelles;новые
946;transporté;транспортируется
947;sentiments;чувства
948;chose;вещь
949;online;онлайн
950;faciliter;облегчить
951;article;статья
952;dalle;плита
953;maquillage;макияж
954;étages;этажей
955;armoire;шкаф
956;tombe;могила
957;maison;дом
958;comité;комитет
959;implicite;неявный
960;souvenir;помнить
961;aide;помощь
962;trou;дыра
963;bureau;офис
964;audacieux;смелый
965;dire;сказать
966;inférieur;ниже
967;nombreuses;многие
968;diviser;разделить
969;âge;возраст
970;enfance;детство
971;poussière;пыль
972;restaurer;восстановить
973;ténèbres;тьмы
974;choisissez;выберите
975;livraison;доставка
976;fromage;сыр
977;facultatif;факультативный
978;route;дорога
979;exclusivement;исключительно
980;norme;стандарт
981;produit;продукт
982;acquéreur;покупатель
983;nouvelle;нова
984;rejoindre;присоединиться к
985;ridicule;смешной
986;multimédia;мультимедийный
987;finalement;наконец
988;viasna;«Весна
989;placé;помещенный
990;thème;тема
991;ministre;министр
992;dépréciation;обесценение
993;traiter;лечить
994;organisations;организаций
995;tonneau;бочка
996;statue;статуя
997;ordinateur;компьютер
998;racines;корни
999;semiconducteurs;полупроводников
1000;opinions;мнения
1001;expliquer;объяснить
1002;mécanisme;механизм
1003;création;создание
1004;témoins;свидетелей
1005;habituellement;обычно
1006;scène;сцена
1007;marchandises;товаров
1008;teinte;оттенок
1009;navire;корабль
1010;danger;опасность
1011;répondit;ответил
1012;abus;злоупотребление
1013;architectes;архитекторов
1014;miracles;чудеса
1015;clé;ключ
1016;aller;пойти
1017;voyage;путешествие
1018;conséquence;следствие
1019;fléau;бедствие
1020;indicateur;показатель
1021;récemment;недавно
1022;reliant;соединяющей
1023;retrait;вывод
1024;particulier;особый
1025;irlande;Ирландии
1026;little;маленький
1027;transparent;прозрачный
1028;mixte;смешанный
1029;cadeaux;подарки
1030;démission;отставка
1031;vers;около
1032;militaire;военный
1033;imposable;налогооблагаемый
1034;ingénieur;инженер
1035;urgent;срочный
1036;laver;мыть
1037;récupérer;вернуть
1038;prendre;принимать
1039;études;исследования
1040;bullseye;Бычий глаз
1041;compétent;компетентный
1042;ticket;билет
1043;définitivement;окончательно
1044;cow;корова
1045;fervent;ярый
1046;mythe;миф
1047;pouvoirs;полномочия
1048;europaea;europaea
1049;responsables;чиновники
1050;genius;гений
1051;consolider;укрепить
1052;maturité;зрелость
1053;garçon;мальчик
1054;raisonnable;разумный
1055;colocataires;соседи по комнате
1056;voisin;сосед
1057;stations;станций
1058;parfum;аромат
1059;excellent;отличный
1060;d'où;откуда
1061;luxembourg;Люксембург
1062;synergie;синергия
1063;musulman;мусульманин
1064;paiement;оплата
1065;épaule;плечо
1066;engagement;приверженность
1067;bijou;жемчужина
1068;saura;узнает
1069;spa;спа
1070;négliger;пренебрегать
1071;moments;моменты
1072;donation;дарение
1073;panier;корзина
1074;félicite;приветствует
1075;base;основа
1076;répertoire;каталог
1077;lignée;линия
1078;pommes;яблоки
1079;répartiteur;диспетчер
1080;épaisseur;толщина
1081;refuge;убежище
1082;s'inspirant;вдохновленный
1083;augmente;увеличивается
1084;domestiqué;одомашнены
1085;stabilisation;стабилизация
1086;prouve;доказывает
1087;liégeois;Льежуа
1088;pharmacie;аптека
1089;améliorer;улучшить
1090;prétentieux;претенциозный
1091;allaite;кормит грудью
1092;malchance;неудача
1093;soirée;вечер
1094;binaire;двоичный
1095;neuf;девять
1096;arriver;случиться
1097;monde;мир
1098;déplie;разворачивается
1099;curieuse;любопытная
1100;réunis;собрались
1101;clients;клиентов
1102;doux;мягкий
1103;métro;метро
1104;enquêtes;расследований
1105;geste;жест
1106;capacité;способность
1107;désigne;означает
1108;accueillir;принять
1109;habitude;привычка
1110;dirigeant;лидер
1111;attendons;ждем
1112;tisane;травяной чай
1113;textes;тексты
1114;prison;тюрьма
1115;prévention;профилактика
1116;glace;лед
1117;handicapé;инвалид
1118;rail;железная дорога
1119;dispositif;устройство
1120;exotique;экзотический
1121;différentes;различных
1122;rayon;радиус
1123;intermédiaires;посредников
1124;affichage;дисплей
1125;corde;веревка
1126;produire;производить
1127;mesures;меры
1128;foi;вера
1129;créez;создайте
1130;souscrit;поддерживает
1131;concours;конкурс
1132;gouverneur;губернатор
1133;créé;созданный
1134;interpréter;интерпретировать
1135;coupons;купоны
1136;anonymat;анонимность
1137;galerie;галерея
1138;salomon;Соломон
1139;cacao;какао
1140;courir;бегать
1141;unique;уникальный
1142;autorités;власти
1143;motiver;мотивировать
1144;franchir;пересечь
1145;doute;сомнение
1146;minuscules;крошечные
1147;toutou;собачка
1148;verre;стекло
1149;élaborer;разработать
1150;lecteurs;читателей
1151;audience;слушание
1152;légende;легенда
1153;jeune;молодая
1154;écran;экран
1155;attaquer;атаковать
1156;axes;направления
1157;tissulaire;тканей
1158;assemblage;сборка
1159;réfléchir;подумать
1160;regardez;смотрите
1161;bouillon;отвар
1162;commission;комиссия
1163;incontesté;бесспорный
1164;revendications;требования
1165;intention;намерение
1166;présidents;президентов
1167;ballast;балласт
1168;édifice;здание
1169;pension;пенсия
1170;potage;суп
1171;allées;пошли
1172;titre;название
1173;domaines;областях
1174;communauté;сообщество
1175;piège;ловушка
1176;pied;нога
1177;nombre;количество
1178;acquérir;приобрести
1179;carte;карта
1180;november;ноябрь
1181;parking;парковка
1182;éléments;элементы
1183;versement;выплата
1184;coupure;отключение
1185;savoir;знать
1186;allemand;немецкий
1187;directeur;директор
1188;maladie;заболевание
1189;exotisme;экзотика
1190;publié;опубликованный
1191;hobby;хобби
1192;britannique;британский
1193;vitres;окна
1194;impôt;налог
1195;discours;речь
1196;usage;использование
1197;mobiliser;мобилизовать
1198;industrial;промышленный
1199;étiquette;этикетка
1200;industrie;промышленность
1201;requête;запрос
1202;nps;НП
1203;sauce;соус
1204;promesses;обещания
1205;dépôt;депозит
1206;crépitements;треск
1207;clarifier;уточнить
1208;nécessaire;необходимый
1209;allait;собирался
1210;contacts;контакты
1211;encourageants;обнадеживающие
1212;donc;поэтому
1213;amateurs;любителей
1214;peut;может
1215;imposition;налогообложение
1216;échecs;шахматы
1217;gratitude;благодарность
1218;blonde;блондинка
1219;poivron;перец
1220;merveille;чудо
1221;imprimante;принтер
1222;payer;платить
1223;philosophe;философ
1224;s'habiller;одеваться
1225;ateliers;семинары
1226;exportateur;экспортер
1227;dernièrement;в последнее время
1228;fluide;жидкость
1229;excuse;оправдание
1230;culotte;трусики
1231;provocation;провокация
1232;bouclier;щит
1233;préavis;уведомление
1234;vortex;вихрь
1235;années;лет
1236;bordure;граница
1237;chemises;рубашки
1238;magistrate;магистрат
1239;élections;выборов
1240;circus;цирк
1241;brève;короткий
1242;fonctionnalités;функции
1243;annonceurs;рекламодателей
1244;islamistes;исламистов
1245;accepter;принять
1246;élargir;расширить
1247;sera-ce;будет ли это
1248;celui-ci;этот
1249;théorique;теоретический
1250;émanant;со стороны
1251;importer;импортировать
1252;similaire;аналогичный
1253;évolution;эволюция
1254;chemin;путь
1255;dit;сказал
1256;autonomie;автономия
1257;ordonnance;рецепт
1258;vivait;жила
1259;créateurs;создатели
1260;réforme;реформа
1261;fier;гордиться
1262;vierge;девственник
1263;professionnel;профессиональный
1264;débarque;выйдет
1265;chacun;каждый
1266;préférer;предпочитать
1267;citer;назвать
1268;hors;вне
1269;député;депутат
1270;temple;храм
1271;exciter;возбудить
1272;reprendre;возобновить
1273;médiocre;плохой
1274;airs;воздух
1275;rapporte;сообщает
1276;ramener;вернуть
1277;ensemble;вместе
1278;copie;копия
1279;conditions;условия
1280;rabais;скидка
1281;hiver;зима
1282;fournisseur;поставщик
1283;paraît;кажется
1284;parisien;парижский
1285;sort;судьба
1286;suivant;следующий
1287;violation;нарушение
1288;lambert;Ламбер
1289;pièce;комната
1290;confiante;уверена
1291;relation;отношение
1292;silencieux;тихий
1293;refuser;отказаться от
1294;aplati;сплющенный
1295;temporaire;временный
1296;rêver;мечтать
1297;facture;счет
1298;comparée;по сравнению с
1299;reste;остается
1300;toi;ты
1301;ressent;чувствует
1302;patrons;боссы
1303;fournir;предоставить
1304;radiation;радиация
1305;traduit;переведенный
1306;démarrer;начать
