360;финансовый;financier
361;поприще;domaine
362;ученый;scientifique
363;время;temps
364;охват;couverture
365;давать;donner
366;факт;fait
367;пуповину;cordon ombilical
368;словесности;littérature
369;квадрат;carré
370;выть;hurler
371;лекарство;médicament
372;лежать;être
373;зарослях;les fourrés
374;описания;description
375;оседлать;chevaucher
376;восторг;enthousiasme
377;больница;hôpital
378;ослик;âne
379;замечание;remarque
380;прочитать;lire
381;реструктуризация;restructuration
382;игрушка;jouet
383;собрание;assemblée
384;часть;partie
385;честный;honnête
386;порошковый;en poudre
387;прогулка;promenade
388;маркетинг;marketing
389;курчавая;frisé
390;концертный;de concert
391;мучительный;douloureux
392;целлюлоза;cellulose
393;фанерный;contreplaqué
394;процедура;procédure
395;скорлупа;coquille
396;перо;plume
397;первоначальный;initial
398;колечко;bague
399;отсутствие;absence
400;пилот;pilote
401;плавный;fluide
402;пехотный;d'infanterie
403;сеять;semer
404;предназначение;but
405;экшн;action
406;супчик;soupe
407;судно;navire
408;туберкулезный;tuberculeux
409;консультант;consultant
410;юношеский;juvénile
411;парень;gars
412;платформе;plateforme
413;страшно;peur
414;дымка;brume
415;иллюстрация;illustration
416;муравьиная;formique
417;жадно;avidement
418;мушка;mouche
419;верхний;supérieur
420;леса;forêts
421;дуб;chêne
422;сероводорода;sulfure d'hydrogène
423;рассмеяться;rire
424;уступает;cède
425;актрисы;actrice
426;поцеловаться;s'embrasser
427;абстрактный;abstrait
428;поместить;placer
429;нежно;doucement
430;преподавание;enseignement
431;подчиняется;obéit à
432;кобура;étui
433;существования;existence
434;счет;compte
435;список;liste
436;родство;parenté
437;иммигрант;immigrant
438;фотокорреспондент;photographe
439;заскучать;s'ennuyer
440;фирменных;de marque
441;ориентация;orientation
442;русской;russe
443;переносить;supporter
444;волнение;excitation
445;ношение;port
446;основал;a fondé
447;коллатеральной;collatéral latéral
448;общепринятый;généralement accepté
449;подняться;monter
450;обеспечивает;fournit
451;кассета;cassette
452;королевство;royaume
453;вырабатывать;produire
454;сломал;a cassé
455;идея;idée
456;сотрудник;employé
457;ущелье;gorge
458;весны;printemps
459;мороз;gel
460;шов;couture
461;идти;aller
462;тренерской;entraîneur
463;колебание;fluctuation
464;матч;match
465;ступень;étape
466;одинокий;solitaire
467;тщетно;en vain
468;бухта;baie
469;устав;charte
470;оптимальный;optimal
471;болезненность;douleur
472;порт;port
473;препарат;médicament
474;называться;s'appeler
475;клубный;club
476;местность;terrain
477;кооперативной;coopérative
478;кто-нибудь;quelqu'un
479;стабилизация;stabilisation
480;эгидой;organisée
481;занятие;activité
482;вешать;accrocher
483;покрасоваться;frimer
484;похоронный;funéraire
485;согласного;consonne
486;живот;ventre
487;разум;esprit
488;маршрут;itinéraire
489;вопрос;question
490;педагог;pédagogue
491;спасение;salut
492;передать;transmettre
493;экструдировать;extruder
494;ведущий;leader
495;внутри;à l'intérieur
496;магазин;magasin
497;старец;vieillard
498;мусорка;poubelle
499;негодовать;s'indigner
500;месть;vengeance
501;выделить;distinguer
502;большой;grand
503;прием;réception
504;анимированный;animé
505;посыпать;saupoudrer
506;подача;dépôt
507;отключить;désactiver
508;волонтер;bénévole
509;огня;feu
510;внешний;extérieur
511;пурпурный;violet
512;единицу;par unité
513;семя;semence
514;токсический;toxique
515;сочетание;combinaison
516;лапа;patte
517;поездка;voyage
518;препятствие;obstacle
519;управление;gestion
520;демонстрация;manifestation
521;материк;continent
522;мониторинга;surveillance
523;разгон;accélération
524;доля;part
525;чрезвычайный;d'urgence
526;наградить;récompenser
527;общественной;publique
528;кирпичный;brique
529;измениться;changer
530;дополнительный;supplémentaire
531;приверженец;adepte
532;хвойный;conifère
533;когда-либо;jamais
534;волк;loup
535;шоколадный;au chocolat
536;президент;président
537;заявление;déclaration
538;хижина;cabane
539;пена;mousse
540;полуразрушенный;délabré
541;попытка;tentative
542;тростника;roseaux
543;густой;épais
544;поэтому;donc
545;мучной;farine
546;разумный;raisonnable
547;метла;balai
548;психический;psychique
549;шумно;bruyant
550;ветеранских;vétéran
551;турист;touriste
552;обои;papier peint
553;изобразительный;pictural
554;батарея;batterie
555;напечатанный;imprimé
556;хирургический;chirurgical
557;химикатов;produits chimiques
558;рывок;bond
559;шерстяной;en laine
560;разместить;placer
561;профиль;profil
562;вовнутрь;à l'intérieur
563;автоматизированный;automatisé
564;супружеский;conjugal
565;доступный;disponible
566;сбежать;s'échapper
567;коллектив;équipe
568;понял;ai compris
569;жилет;gilet
570;вежливо;poliment
571;укусить;mordre
572;провел;a passé
573;скандал;scandale
574;огурец;concombre
575;уходе;soins
576;совпадать;coïncider
577;регулярно;régulièrement
578;последующий;ultérieur
579;спасатель;sauveteur
580;достоверно;avec certitude
581;связь;lien
582;разъяснение;explication
583;цементный;de ciment
584;услуг;services
585;функциональность;fonctionnalité
586;ввести;introduire
587;ветряной;éolienne
588;здание;bâtiment
589;восклицать;crier
590;жесткость;rigidité
591;комментарий;commentaire
592;голос;voix
593;указываться;indiquer
594;траншея;tranchée
595;подготовительному;préparatoire
596;разведчик;éclaireur
597;колено;genou
598;рыбу;poisson
599;авеню;avenue
600;неполная;incomplète
601;эмоция;émotion
602;метала;métal
603;подумать;penser
604;дьявол;diable
605;борьба;lutte
606;ювенильный;juvénile
607;уполномоченный;commissaire
608;причудливый;pittoresque
609;неловкость;gêne
610;опубликовать;publier
611;бежать;fuir
612;выживаемость;survie
613;распределение;répartition
614;издание;édition
615;ноготь;ongle
616;таксист;chauffeur de taxi
617;лоб;front
618;поэт;poète
619;жаловаться;se plaindre
620;представлять;représenter
621;верующий;croyant
622;дешевый;bon marché
623;работа;travail
624;стенка;paroi
625;подход;approche
626;ревность;jalousie
627;телевидения;télévision
628;клуб;club
629;нагло;effrontément
630;поддержания;maintien
631;заполнить;remplir
632;оставшийся;restant
633;гребень;crête
634;пансион;pension
635;просто;simplement
636;отдел;département
637;разжевывать;mâcher
638;присоединение;adhésion
639;ямы;fosse
640;неодушевленный;inanimé
641;непосредственный;direct
642;детектив;inspecteur
643;содержать;contenir
644;отличать;distinguer
645;раздеться;se déshabiller
646;трансляция;diffusion
647;юго-восточную;Sud-Est
648;сбор;collecte
649;прогнозировать;prédire
650;краска;peinture
651;семестр;semestre
652;вдруг;soudain
653;пушистый;moelleux
654;песня;chanson
655;наличие;présence
656;авиационный;aviation
657;нажать;appuyer sur
658;модель;modèle
659;пробный;d'essai
660;высший;supérieur
661;тугой;serré
662;объект;objet
663;переведенный;traduit
664;жалобно;pitoyablement
665;залив;golfe
666;угольный;de charbon
667;обернуть;envelopper
668;интеллектуалов;intellectuels
669;охотничий;de chasse
670;дубовый;de chêne
671;участвовать;participer
672;опасность;danger
673;применение;utilisation
674;паспорт;passeport
675;обойтись;faire
676;отклик;réponse
677;оценивать;évaluer
678;выборы;élections
679;коротко;brièvement
680;продлевать;prolonger
681;шелест;bruissement
682;гепатоз;hépatose
683;стыдливо;pudiquement
684;вулкан;volcan
685;включить;inclure
686;наоборот;au contraire
687;неловкий;maladroit
688;сценарий;scénario
689;держаться;rester
690;обитатель;habitant
691;существование;existence
692;свидетельствовать;indiquer
693;работать;travailler
694;мониторинг;surveillance
695;тяжелый;lourd
696;службы;service
697;набор;ensemble
698;мертвой;morte
699;легион;légion
700;палата;chambre
701;сбыт;vente
702;написание;écriture
703;предсказать;prédire
704;контактный;de contact
705;чайная;thé
706;талантливый;talentueux
707;предложено;invités à
708;курение;tabagisme
709;санкция;sanction
710;достижения;réalisation
711;петербурга;Saint-Pétersbourg
712;диспетчер;gestionnaire
713;напевать;fredonner
714;перемешать;mélanger
715;брат;frère
716;крем-фреш;crème fraîche
717;близнецы;jumeaux
718;косметика;cosmétique
719;похожий;similaire
720;субъективности;subjectivité
721;ракета;missile
722;автомагистраль;autoroute
723;баржа;barge
724;стратегия;stratégie
725;реестр;registre
726;пить;boire
727;открытие;ouverture
728;почки;rein
729;режим;régime
730;рыскание;lacet
731;морской;marin
732;пересекаться;se croiser
733;унижая;humilier
734;детской;enfant
735;голодающий;affamé
736;нескончаемый;sans fin
737;моргать;cligner
738;жаренный;frit
739;исключить;exclure
740;смелее;plus courageux
741;некорректный;incorrect
742;огромный;énorme
743;отметить;noter
744;брызги;éclaboussure
745;стадия;stade
746;развязать;déclencher
747;недорогостоящих;peu coûteux
748;сглаживать;lisser
749;лето;été
750;сенсор;capteur
751;расходиться;se disperser
752;проситель;demandeur
753;поражает;affecte
754;аналог;analogue
755;соломинка;paille
756;циркуляр;circulaire
757;высмеивать;se moquer
758;особый;spécial
759;защитный;protecteur
760;резонанс;résonance
761;туннельный;tunnel
762;следующий;prochain
763;розыгрыш;blague
764;конфета;bonbon
765;заблуждение;erreur
766;изменение;changement
767;обед;déjeuner
768;цикл;cycle
769;министерство;ministère
770;комбинироваться;être combinés
771;настройка;configuration
772;безграничный;illimité
773;драгоценный;précieux
774;драться;se battre
775;бедро;hanche
776;вата;vata
777;позвоночника;colonne vertébrale
778;отпуск;vacance
779;редкость;rareté
780;закупоривать;obstruer
781;аксессуары;accessoires
782;возраст;âge
783;уговоров;persuasion
784;вторую;deuxième
785;палочка;baguette
786;царствовать;régner
787;автоматически;automatiquement
788;пора;c'est l'heure
789;цыпленок;poulet
790;банок;canettes
791;прямоугольника;rectangle
792;соседнем;voisin
793;известность;renommée
794;клуба;club
795;организация;organisation
796;новшество;innovation
797;раскладушке;lit de camp
798;смола;résine
799;квалификационный;de qualification
800;контрразведка;contre-espionnage
801;заменить;remplacer
802;тащить;traîner
803;философия;philosophie
804;устройство;appareil
805;подвижный;mobile
806;коллекция;collection
807;железобетон;béton armé
808;драма;drame
809;спутниковый;satellite
810;замертво;raide mort
811;уровень;niveau
812;слабо;faiblement
813;бокс;boxe
814;журналистика;journalisme
815;печаль;tristesse
816;чай;thé
817;круглый;toute l
818;лес;forêt
819;звездный;stellaire
820;бумажный;en papier
821;почтовый;postale
822;смотреть;regarder
823;экономика;économie
824;передовой;avancé
825;неминуемый;imminent
826;наслаждаться;profiter
827;наблюдатель;observateur
828;уровней;niveaux
829;руководитель;chef
830;оскорбленный;offensé
831;жужжание;bourdonnement
832;дружелюбный;amical
833;пахать;labourer
834;приблизительным;approximatives
835;обсуждается;est discutée
836;патрулирование;patrouille
837;рушиться;s'effondrer
838;трудящийся;travailleur
839;любой;n'importe quel
840;научить;apprendre
841;безнадежный;sans espoir
842;бронзовый;de bronze
843;график;horaire
844;записаться;s'inscrire
845;солнца;soleil
846;экспертиза;expertise
847;колесо;roue
848;случайность;hasard
849;зарубежный;étranger
850;грех;péché
851;курить;fumer
852;юриста;avocat
853;повар;cuisinier
854;порода;race
855;распространение;diffusion
856;поставить;mettre
857;безусловно;certainement
858;бетонный;en béton
859;попирать;piétiner
860;стрельба;tir
861;мозговой;cérébral
862;жестоким;cruel
863;филин;hibou
864;голый;nu
865;вскоре;bientôt
866;оборонительной;défensive
867;жаждущей;avide
868;текст;texte
869;железобетонных;en béton armé
870;сигнал;signal
871;избавиться;se débarrasser
872;тихо;tranquillement
873;уголь;charbon
874;корпорейшн;Corporation
875;обычно;généralement
876;очерк;essai
877;прилавок;comptoir
878;броня;armure
879;разграничение;distinction
880;автоматизация;automatisation
881;уборка;nettoyage
882;условно;conditionnellement
883;откровенность;franchise
884;жестокий;cruel
885;боровой;bore
886;присяжным;au jury
887;актерскую;acteur
888;увеличить;augmenter
889;вкусно;délicieux
890;легендарный;légendaire
891;более;plus
892;недействительный;non valide
893;теоретический;théorique
894;произвол;arbitraire
895;меморандума;mémorandum
896;внедрение;introduction
897;делить;partager
898;пипин;Pépin
899;округляется;est arrondi
900;понравиться;plaire
901;кот;chat
902;демократии;démocratie
903;осужденный;condamné
904;род;genre
905;скоро;bientôt
906;оптический;optique
907;профилактически;à titre prophylactique
908;профилактики;prévention
909;прошлое;passé
910;объединить;unir
911;сдержанный;discret
912;управления;gestion
913;юрист;avocat
914;различие;différence
915;контроллер;contrôleur
916;гвардия;garde
917;исправлять;corriger
918;укрыться;se cacher
919;поспать;dormir
920;разработка;développement
921;спуска;descente
922;оборона;défense
923;продлить;prolonger
924;граната;grenade
925;научный;scientifique
926;ориентации;orientation
927;гриб;champignon
928;опросник;questionnaire
929;диапазон;gamme
930;убежище;asile
931;произойти;se produire
932;жилье;logement
933;привлекательный;attrayant
934;помидор;tomate
935;возможность;possibilité
936;ванна;bain
937;неохотно;à contrecoeur
938;учет;comptabilité
939;демонтировать;démanteler
940;газета;journal
941;нагрузка;charge
942;соединить;connecter
943;ожидание;attente
944;практически;presque
945;пропустить;manquer
946;колокол;cloche
947;причудливость;excentricité
948;бактерия;bactérie
949;комбинировать;combiner
950;настораживать;alarmer
951;скупой;avare
952;бороться;combattre
953;поверхности;surface
954;закон;loi
955;снв;START
956;крутиться;tourner
957;смущения;embarras
958;пивко;bière
959;место;place
960;альянс;alliance
961;выглядеть;paraître
962;изгиб;flexion
963;разбирательство;procès
964;подозрительный;suspect
965;также;également
966;заряжать;charger
967;собор;cathédrale
968;привыкание;dépendance
969;противостоять;résister
970;установил;a établi
971;парламентарий;parlementaire
972;учитель;maître
973;административный;administratif
974;нагреть;chauffer
975;слава;gloire
976;собрать;rassembler
977;поход;randonnée
978;носитель;porteur
979;кухня;cuisine
980;подсудимый;accusé
981;района;région
982;долг;dette
983;является;est
984;гематоме;un hématome
985;подпольный;clandestin
986;ролик;vidéo
987;обучение;formation
988;оставить;laisser
989;никогда;jamais
990;наискось;obliquement
991;между;entre
992;отвратительный;dégoûtant
993;трубка;tube
994;локоть;coude
995;позвоночник;colonne vertébrale
996;скула;pommette
997;развалиться;s'effondrer
998;веселый;joyeux
999;дождливый;pluvieux
1000;тормозной;freinage
1001;заговор;complot
1002;копия;copie
1003;лицо;visage
1004;возмещение;remboursement
1005;метод;méthode
1006;раковина;évier
1007;замерзнуть;geler
1008;провинций;provinces
1009;жестоко;brutalement
1010;распространять;diffuser
1011;специалист;spécialiste
1012;ботинок;chaussure
1013;экспансия;expansion
1014;страница;page
1015;назначение;nomination
1016;присутствие;présence
1017;встать;se lever
1018;сибиряк;Sibérien
1019;обзорных;examen
1020;прятаться;se cacher
1021;исправления;correction
1022;возрождение;renouveau
1023;пыль;poussière
1024;редакции;rédaction
1025;окна;fenêtres
1026;управленческий;de gestion
1027;совместный;commun
1028;красивый;beau
1029;запереть;enfermer
1030;дефолт;défaut
1031;вестибюль;hall d'entrée
1032;прическа;coiffure
1033;парабола;parabole
1034;трактор;tracteur
1035;сокрытия;dissimulation
1036;сыграть;jouer
1037;табуретка;tabouret
1038;учить;apprendre
1039;молот;marteau
1040;неподходящий;mauvais
1041;следствие;conséquence
1042;загородный;de campagne
1043;дизайн;design
1044;радовать;ravir
1045;валютный;monétaire
1046;основной;principal
1047;спорный;controversé
1048;транспортной;transport
1049;континент;continent
1050;суть;essence
1051;горстка;poignée
1052;запустить;lancer
1053;бронетранспортер;véhicule blindé
1054;круиз-контроль;Cruise Control
1055;стоимость;coût
1056;дремать;dormir
1057;масштаб;ampleur
1058;кремовый;crème
1059;заколоть;poignarder
1060;убежать;fuir
1061;компетентный;compétent
1062;решительно;fermement
1063;электроника;électronique
1064;коллега;collègue
1065;периодически;périodiquement
1066;концептуализации;conceptualisation
1067;строчка;ligne
1068;квартал;trimestre
1069;скитаться;errer
1070;скомпрометированы;compromis
1071;намерение;intention
1072;срыв;échec
1073;бездомности;sans-abri
1074;аварийный;d'urgence
1075;испытать;tester
1076;королевского;royal
1077;снижать;réduire
1078;предавать;trahir
1079;избирательный;électoral
1080;браузер;navigateur
1081;решения;décisions
1082;гоблин;gobelin
1083;довериться;faire confiance
1084;складывать;plier
1085;впустить;laisser entrer
1086;оригинальный;original
1087;стадион;stade
1088;преобразования;transformation
1089;костюм;costume
1090;вращаться;tourner
1091;кабинет;bureau
1092;жуткий;terrible
1093;куртуазной;courtois
1094;актуальным;pertinente
1095;строгий;strict
1096;благоразумие;prudence
1097;поединок;match
1098;заметной;visible
1099;допрашивать;interroger
1100;ярлык;étiquette
1101;употребления;consommation
1102;защитить;protéger
1103;салатик;salade
1104;могила;tombe
1105;опираться;s'appuyer
1106;бархатной;velours
1107;утроба;utérus
1108;замешательство;confusion
1109;корню;racine
1110;человек;personne
1111;бушевать;faire rage
1112;авто;voiture
1113;оболочка;coquille
1114;определили;ont identifié
1115;узелок;nodule
1116;окружение;environnement
1117;яблок;pommes
1118;желтый;jaune
1119;удобрение;engrais
1120;расходы;dépenses
1121;угодить;satisfaire
1122;кормление;alimentation
1123;прелюдия;prélude
1124;зерно;grain
1125;вредит;nuit à
1126;сито;tamis
1127;забрать;prendre
1128;формироваться;se former
1129;школа;école
1130;пухленький;grassouillet
1131;душеприказчиком;exécuteur testamentaire
1132;столкнуться;faire face
1133;производства;production
1134;отрасль;industrie
1135;тайно;secrètement
1136;выстрел;tir
1137;колея;voie
1138;печь;four
1139;прививать;inculquer
1140;опыт;expérience
1141;наклонная;incliné
1142;безупречный;impeccable
1143;противно;dégoûte
1144;кооператив;coopérative
1145;роскоши;opulence
1146;поток;flux
1147;этап;étape
1148;вознаграждение;récompense
1149;воронкообразной;en entonnoir
1150;нарушиться;être perturbé
1151;тридцатую;trentième
1152;несправедливость;injustice
1153;маскирует;masque
1154;волос;cheveux
1155;желание;désir
1156;почти;presque
1157;минимальный;minimum
1158;евангельской;évangélique
1159;вечной;éternelle
1160;восстановление;restauration
1161;конструктор;concepteur
1162;сердцебиение;rythme cardiaque
1163;участие;participation
1164;покурить;fumer
1165;дело;affaire
1166;случай;cas
1167;смущаться;être gêné
1168;косматой;poilue
1169;крепость;forteresse
1170;совместной;commune
1171;подписания;signature
1172;недопонимание;malentendu
1173;подниматься;monter
1174;порох;poudre
1175;сведения;informations
1176;продиктовать;dicter
1177;уклонение;évasion
1178;фотопленка;pellicule photographique
1179;сочетается;se combine
1180;погибать;mourir
1181;решить;résoudre
1182;загрязнение;pollution
1183;ирреальное;irréel
1184;дядюшка;oncle
1185;официально;officiellement
1186;колпачок;capuchon
1187;пригласили;ont invité
1188;профессиональный;professionnel
1189;перемена;changement
1190;готовый;prêt
1191;разногласие;désaccord
1192;каркас;cadre
1193;традиция;tradition
1194;признак;signe
1195;гарантируется;garantit
1196;сладковатый;sucré
1197;поликлиника;clinique
1198;древесный;bois
1199;счастье;bonheur
1200;изгнание;exil
1201;пустыня;désert
1202;пытаясь;en essayant
1203;мелодия;mélodie
1204;осмотреться;regarder autour
1205;больничный;hôpital
1206;копье;lance
1207;материал;matériau
1208;ткань;tissu
1209;целовать;embrasser
1210;ширина;largeur
1211;парламент;parlement
1212;посол;ambassadeur
1213;дикий;sauvage
1214;арендодатель;propriétaire
1215;оранжерея;serre
1216;журналист;journaliste
1217;жена;femme
1218;наклонный;incliné
1219;благородный;noble
1220;конгрессмен;député
1221;лжи;mensonge
1222;предать;trahir
1223;отравить;empoisonner
1224;девятнадцатого;XIXe
1225;разобрать;démonter
1226;секретариатской;secrétariat
1227;кафедра;département
1228;пакетик;sachet
1229;полукруглой;semi-circulaire
1230;опрос;sondage
1231;пошлость;vulgarité
1232;поразительно;étonnamment
1233;пшеничный;de blé
1234;приходится;doivent
1235;провозглашать;proclamer
1236;временный;temporaire
1237;оптимизационных;optimisation
1238;ценный;précieux
1239;соболезнование;condoléances
1240;накопиться;s'accumuler
1241;целесообразность;faisabilité
1242;семья;famille
1243;теневой;parallèle
1244;прихожая;couloir
1245;рисунок;dessin
1246;закрыться;fermer
1247;поднос;plateau
1248;доказательство;preuve
1249;камера;caméra
1250;сравнительно;relativement
1251;корабль;navire
1252;явление;phénomène
1253;отчаянно;désespérément
1254;сервис;service
1255;клеточной;cellulaire
1256;петербургский;Saint-Pétersbourg
1257;вращается;tourne
1258;творчество;créativité
1259;проклясть;maudire
1260;локтевой;coude
1261;невиновный;innocent
1262;улыбки;sourire
1263;отделенный;séparé
1264;устать;se fatiguer
1265;метрополии;métropole
1266;дозировка;dosage
1267;тормоз;frein
1268;восстановить;restaurer
1269;пирамидки;pyramide
1270;груша;poire
1271;руинах;ruines
1272;органический;organique
1273;либретто;livret
