261;репортер;reporter
262;запуск;launch
263;флэш;flash
264;странность;strangeness
265;вялотекущий;sluggish
266;активизировать;intensify
267;пирожок;cake
268;похищение;kidnapping
269;сомнение;doubt
270;рынок;market
271;уснуть;fall asleep
272;опция;option
273;происхождение;origin
274;серьёзно;seriously
275;будущее;future
276;распаковать;unpack
277;приличный;decent
278;промежуточный;interim
279;последний;last
280;самолет;plane
281;потерять;lose
282;принцесса;princess
283;мировоззренческий;ideological
284;поручить;entrust
285;открытие;discovery
286;выходной;output
287;коготь;claw
288;растить;raise
289;священник;priest
290;расплывчатый;vague
291;парашютный;parachute
292;уничтожать;destroy
293;конфиденциальность;privacy
294;обещание;promise
295;проникновенный;soulful
296;возбуждение;excitement
297;фильтрация;filtering
298;обувь;shoe
299;туфли;shoe
300;застегнуться;button up
301;кратковременный;short-term
302;оружие;weapon
303;сервер;server
304;удар;blow
305;выглядеть;look like
306;курение;smoking
307;дом;house
308;нетерпеливость;impatience
309;ступать;tread
310;физиологии;physiology
311;отбросить;discard
312;ввод;input
313;искусный;skilled
314;приятель;buddy
315;незнание;ignorance
316;туман;fog
317;продолжение;continuation
318;актер;actor
319;собственный;own
320;растение;plant
321;тыл;rear
322;возможность;opportunity
323;жена;wife
324;молоток;hammer
325;жертвовать;sacrifice
326;гарантировать;guarantee
327;картофель;potato
328;философский;philosophical
329;рисковать;risk
330;представитель;representative
331;палка;stick
332;кремовый;cream
333;отодвинуть;push back
334;деликатес;delicacy
335;декоративный;decorative
336;осознание;awareness
337;психиатрический;psychiatric
338;композитор;composer
339;генеральный;general
340;запасной;spare
341;непристойный;obscene
342;направить;send
343;представить;imagine
344;бронза;bronze
345;попробовать;try
346;пересекаться;overlap
347;заседание;meeting
348;кривой;curve
349;изящно;gracefully
350;прозрачность;transparency
351;усложнение;complication
352;инспектор;inspector
353;нелепый;ridiculous
354;медицинский;medical
355;обучать;teach
356;жестокий;cruel
357;мыслитель;thinker
358;мудрость;wisdom
359;колоритный;colorful
360;курорт;resort
361;луч;beam
362;молниеносный;lightning
363;срок;term
364;пограничник;border guard
365;издание;edition
366;волшебный;magical
367;отвлекать;distract
368;флаг;flag
369;вложить;invest
370;руководство;leadership
371;бедствие;disaster
372;неминуемый;imminent
373;дружище;buddy
374;тонус;tone
375;радиоактивный;radioactive
376;через;through
377;кровать;bed
378;расширения;expansion
379;узник;prisoner
380;опытный;experienced
381;слухи;rumors
382;переступать;cross
383;забвение;oblivion
384;елка;tree
385;спальный;sleeping
386;хладнокровие;cool
387;закрытый;closed
388;сведения;information
389;взрыв;explosion
390;загрузочный;boot
391;очернить;denigrate
392;теплый;warm
393;откровенно;frankly
394;слог;syllable
395;садиться;sit down
396;боль;pain
397;средний;average
398;овца;sheep
399;сокол;falcon
400;наставник;mentor
401;аккумуляция;accumulation
402;морской;marine
403;культ;cult
404;анекдот;joke
405;мясной;meat
406;приглашать;invite
407;шить;sew
408;приглушить;dim
409;жесткий;hard
410;впрыск;injection
411;качество;quality
412;проводить;conduct
413;цирковой;circus
414;продолжаться;continue
415;подмигнуть;wink
416;низкий;low
417;цепочка;chain
418;гримаса;grimace
419;несложный;simple
420;жесткость;stiffness
421;позволять;allow
422;привилегированный;privileged
423;стыдливость;modesty
424;испортить;ruin
425;хор;choir
426;навес;canopy
427;трогать;touch
428;гнев;anger
429;толстый;fat
430;преднамеренно;deliberately
431;одинаковый;same
432;пожилой;elderly
433;фортепианный;piano
434;занятие;occupation
435;береговой;coastal
436;вероятность;probability
437;элегантный;elegant
438;радиационный;radiation
439;адаптация;adaptation
440;установить;establish
441;молиться;pray
442;мука;flour
443;действующий;current
444;пустяк;nothing
445;оттеснить;push back
446;жевать;chew
447;номер;number
448;приписывать;attribute
449;характер;nature
450;вывод;conclusion
451;допросить;question
452;содействие;assistance
453;гитара;guitar
454;торговый;trade
455;смешной;funny
456;шкаф;closet
457;тесно;closely
458;статуя;statue
459;поздравлять;congratulate
460;кот;cat
461;брошюра;brochure
462;рабовладение;slavery
463;артерия;artery
464;страховать;insure
465;необъятный;immense
466;несовершеннолетний;minor
467;бюджетной;budget
468;заработок;earnings
469;навык;skill
470;перекресток;crossroad
471;бросать;throw
472;покупка;buying
473;таинственный;mysterious
474;трюк;trick
475;подключить;connect
476;воодушевление;enthusiasm
477;намерение;intention
478;десятилетие;decade
479;нереально;unreal
480;равенство;equality
481;окаменелость;fossil
482;экземпляр;copy
483;любовь;love
484;смех;laughter
485;математика;mathematics
486;оседлать;ride
487;экспансия;expansion
488;область;area
489;сильнейший;strongest
490;баллон;balloon
491;клясться;swear
492;убогий;miserable
493;мандат;mandate
494;опрос;survey
495;жаловаться;complain
496;инстанция;court
497;история;history
498;предприниматель;entrepreneur
499;величина;value
500;цыганский;gypsy
501;многократно;repeatedly
502;притворяться;pretend
503;освятить;sanctify
504;взвесить;weigh
505;верность;loyalty
506;бюджетный;budget
507;перед;before
508;цветной;color
509;наблюдательный;supervisory
510;потереть;rub
511;убеждать;convince
512;громко;loudly
513;получатель;recipient
514;усилие;effort
515;фоновый;background
516;занимать;take
517;аргументация;argument
518;заставить;make
519;органайзер;organizer
520;плавать;swim
521;рассказ;story
522;муж;husband
523;всевозможных;all kinds
524;золотой;golden
525;навязывать;impose
526;ущерб;damage
527;неудачно;unsuccessfully
528;зловещий;sinister
529;слава;glory
530;верующий;believer
531;постоянный;permanent
532;специфика;specificity
533;укол;injection
534;городской;city
535;заикаться;stutter
536;призвать;urge
537;беспокойство;concern
538;выпустить;release
539;различие;difference
540;прерывание;interruption
541;оформление;design
542;постигнуть;comprehend
543;свидетельство;certificate
544;плазменный;plasma
545;азотный;nitrogen
546;дружеский;friendly
547;потомство;offspring
548;общежитие;hostel
549;работа;work
550;культурный;cultural
551;горизонтальный;horizontal
552;оболочка;shell
553;испытывать;experience
554;раскритиковать;criticize
555;поражение;defeat
556;функционировать;function
557;прекрасно;perfectly
558;колдунья;witch
559;любопытный;curious
560;почувствовать;feel
561;иметь;have
562;переводчик;translator
563;препятствие;obstacle
564;скучать;miss
565;подлость;meanness
566;реструктуризация;restructuring
567;полосатый;striped
568;препарат;drug
569;государство;state
570;шоколад;chocolate
571;вспышка;outbreak
572;реформа;reform
573;ложечка;spoon
574;специализация;specialization
575;извинить;excuse
576;хрустальный;crystal
577;бесспорный;undisputed
578;путаница;confusion
579;интерпретация;interpretation
580;закругленные;rounded
581;изображать;portray
582;локтевой;elbow
583;наверняка;certainly
584;фактор;factor
585;старомодный;old-fashioned
586;неинтересный;uninteresting
587;вата;wool
588;пригодный;fit
589;эвакуация;evacuation
590;оценить;assess
591;аристократ;aristocrat
592;совместный;joint
593;передать;convey
594;компромиссный;compromise
595;супермаркет;supermarket
596;обосновать;justify
597;нежиться;bask
598;снять;remove
599;следующий;next
600;разогреть;warm up
601;виновность;guilt
602;преступать;transgress
603;панель;panel
604;стул;chair
605;возмущаться;resent
606;вставать;get up
607;своенравный;wayward
608;пылевой;dust
609;крушение;crash
610;древо;tree
611;запустить;launch
612;шест;pole
613;недуг;disease
614;очаг;focus
615;пол;floor
616;основополагающий;fundamental
617;страстный;passionate
618;миссия;mission
619;записаться;sign up
620;оплошность;oversight
621;мечтать;dream
622;стопка;stack
623;предшественница;predecessor
624;косвенный;indirect
625;сторона;side
626;распространение;spread
627;жадность;greed
628;пристань;pier
629;формирование;formation
630;взнос;contribution
631;почти;almost
632;материк;mainland
633;злиться;be angry
634;разочаровать;disappoint
635;остыть;cool down
636;сложность;complexity
637;предметный;substantive
638;стремиться;seek
639;сердечно;cordially
640;беседа;conversation
641;ждать;wait for
642;воровство;theft
643;напряжение;tension
644;заполучить;obtain
645;позади;behind
646;эротичный;erotic
647;пёс;dog
648;пристегнуть;fasten
649;средство;mean
650;таможенный;customs
651;заголовок;title
652;интриговать;intrigue
653;метеорологический;meteorological
654;тусклый;dim
655;медленно;slowly
656;капать;drip
657;жалоба;complaint
658;нежный;gentle
659;насыщение;saturation
660;повышение;increase
661;возродить;revive
662;отступать;retreat
663;трон;throne
664;спасение;salvation
665;диск;disk
666;возлюбленный;beloved
667;сдаваться;give up
668;безусловно;certainly
669;ожесточение;bitterness
670;преступный;criminal
671;сбор;collection
672;уверенно;confidently
673;бетонный;concrete
674;сдерживать;deter
675;восстановление;recovery
676;позвонить;call
677;загрузка;download
678;повторить;repeat
679;адъютант;adjutant
680;жаренный;fried
681;преодолевая;overcoming
682;грубо;roughly
683;улица;street
684;маневрировать;maneuver
685;парфюмерия;perfume
686;неловкий;awkward
687;понимать;understand
688;холл;hall
689;большинство;most
690;отменить;cancel
691;желать;want
692;мрачный;dark
693;гильза;sleeve
694;отсчёт;countdown
695;ядро;core
696;проведение;holding
697;тонко;subtly
698;желание;desire
699;недоразумение;misunderstanding
700;редактирование;editing
701;эксклюзивно;exclusively
702;причал;pier
703;камень;stone
704;минимальный;minimum
705;слух;hearing
706;оптимистично;optimistic
707;ресничка;eyelash
708;объемы;volume
709;факультет;faculty
710;хищник;predator
711;ориентироваться;focus
712;отсоединить;disconnect
713;раздвинуть;push
714;дефект;defect
715;кружиться;spin
716;район;area
717;инстинкт;instinct
718;выразительность;expressiveness
719;строка;line
720;автор;author
721;крестьянин;peasant
722;резервный;reserve
723;сельский;rural
724;контрразведка;counterintelligence
725;исчисление;calculus
726;грамотность;literacy
727;узел;node
728;купон;coupon
729;сообщение;message
730;безграничный;limitless
731;официальный;official
732;стонать;moan
733;гармония;harmony
734;тесто;dough
735;иммиграция;immigration
736;пустой;empty
737;часть;part
738;приблизительный;approximate
739;справиться;cope
740;пытать;torture
741;невежливый;rude
742;цеплять;cling
743;лежать;lie
744;себестоимость;cost
745;участок;plot
746;снижаться;decline
747;неподвижный;stationary
748;транспарентность;transparency
749;чувство;feeling
750;клиника;clinic
751;патриотизм;patriotism
752;сестра;sister
753;посадка;landing
754;конституцию;constitution
755;ручной;manual
756;музей;museum
757;жуткий;creepy
758;молодые;young
759;эквивалент;equivalent
760;вновь;once again
761;улучшение;improvement
762;пункт;paragraph
763;лечение;treatment
764;зерно;grain
765;уплотнение;seal
766;скрипач;violinist
767;ознакомить;familiarize
768;сладость;sweetness
769;реакция;reaction
770;стон;moan
771;солист;soloist
772;рвануть;rush
773;детективный;detective
774;специализированный;specialized
775;конкуренция;competition
776;герцог;duke
777;окружать;surround
778;конъюнктурный;market
779;стипендиат;fellow
780;сдавать;take
781;превосходить;exceed
782;ковер;carpet
783;вдохнуть;breathe
784;соловей;nightingale
785;близнец;twin
786;тип;type
787;расписание;schedule
788;нервно;nervously
789;состояние;state
790;достойный;decent
791;развлекаться;have fun
792;мерзкий;nasty
793;систематический;systematic
794;основа;basis
795;системный;system
796;декорировать;decorate
797;коктейль;cocktail
798;консультирование;advising
799;беспокоить;bother
800;зелень;green
801;ближайший;the nearest
802;рано;early
803;опираться;rely
804;аукцион;auction
805;уйти;leave
806;нейтралитет;neutrality
807;идол;idol
808;первопроходец;pioneer
809;чувствительность;sensitivity
810;совесть;conscience
811;определить;determine
812;фирменный;corporate
813;сад;garden
814;соприкасаться;touch
815;замолчать;silence
816;сблизиться;get close
817;синева;blue
818;успеваемость;performance
819;муниципальный;municipal
820;клубок;tangle
821;транслироваться;broadcast
822;котлован;pit
823;неприятный;unpleasant
824;коридор;corridor
825;указка;pointer
826;выкрикивать;shout
827;затор;deadlock
828;метла;broom
829;наказания;punishment
830;предположить;assume
831;сырье;raw materials
832;продавец;seller
833;отличительный;distinctive
834;тяжёлый;hard
835;колода;deck
836;проиграть;lose
837;задержать;delay
838;свет;light
839;линейка;line
840;отставка;resignation
841;миграция;migration
842;убить;kill
843;свисать;droop
844;простота;simplicity
845;разногласия;differences
846;венок;wreath
847;монтаж;installation
848;пузырь;bubble
849;познавательный;cognitive
850;лихой;dashing
851;пытка;torture
852;момент;moment
853;думать;think
854;мирно;peacefully
855;комиссия;commission
856;сметана;sour cream
857;соответствие;compliance
858;окружение;environment
859;позавидовать;envy
860;газированный;carbonated
861;модуль;module
862;утверждают;claim
863;земля;earth
864;широта;breadth
865;привлечь;attract
866;ненависть;hatred
867;садовый;garden
868;доброта;kindness
869;сталкиваться;face
870;обоих;both
871;романист;novelist
872;упитанный;well-fed
873;инсульт;stroke
874;ресница;eyelash
875;сумасшедший;crazy
876;произойти;happen
877;следить;monitor
878;спонсировать;sponsor
879;среда;environment
880;врач;doctor
881;великодушный;generous
882;реестр;register
883;потемнеть;darken
884;разворот;reversal
885;вклад;contribution
886;удивительный;amazing
887;созревать;mature
888;участник;participant
889;лагерь;camp
890;голосование;vote
891;летать;fly
892;печь;oven
893;пуля;bullet
894;скрываться;hide
895;тур;tour
896;ввести;introduce
897;блокада;blockade
898;карта;map
899;эпидемия;epidemic
900;назначить;appoint
901;стратегический;strategic
902;правление;board
903;отслойка;detachment
904;нюхать;smell
905;тормоз;brake
906;копье;spear
907;отрасль;industry
908;комедийный;comedy
909;кадет;cadet
910;шапка;hat
911;рискованный;risky
912;таинство;sacrament
913;любовник;lover
914;ярмарка;fair
915;пухленький;chubby
916;литератор;writer
917;оттолкнуть;alienate
918;постель;bed
919;шпион;spy
920;сбудется;comes true
921;туманный;foggy
922;выдохнуть;exhale
923;девиз;motto
924;сознание;consciousness
925;юг;south
926;время;time
927;исповедь;confession
928;карабкаться;climb
929;рисунок;figure
930;гигиенический;hygienic
931;откровенность;frankness
932;сосуд;vessel
933;южный;south
934;уравнение;equation
935;уровень;level
936;свержение;overthrow
937;одобрение;approval
938;ценить;appreciate
939;прыгнуть;jump
940;выставка;exhibition
941;рентабельность;profitability
942;заменять;replace
943;приход;arrival
944;происходить;happen
945;вставить;insert
946;консультант;consultant
947;серьга;earring
948;запись;record
949;веник;broom
950;вирус;virus
951;унизительный;humiliating
952;основанный;based
953;вульгарность;vulgarity
954;колбаса;sausage
955;атлет;athlete
956;северный;north
957;ошибаться;be wrong
958;детализированный;detailed
959;причастие;communion
960;вестибюль;lobby
961;гимназия;gymnasium
962;неограниченный;unlimited
963;страховой;insurance
964;воспитанный;educated
965;сон;sleep
966;авария;accident
967;ситуация;situation
968;потусоваться;hang out
969;приведение;enforcement
970;застегивать;button
971;странный;strange
972;кипение;boiling
973;крокодил;crocodile
974;вишня;cherry
975;беседка;gazebo
976;земельный;land
977;вытеснять;displace
978;отсутствующий;missing
979;ручеёк;trickle
980;присоединение;accession
981;жемчужина;pearl
982;бронирование;booking
983;сразу;immediately
984;банда;gang
985;посмотреть;see
986;срубить;cut down
987;рывок;breakthrough
988;объявлять;declare
989;похвалиться;boast
990;легенда;legend
991;топтать;trample
992;склоняться;lean
993;мученик;martyr
994;осел;donkey
995;признак;sign
996;значение;importance
997;решение;decision
998;случайный;random
999;вариация;variation
1000;сдвиг;shift
1001;перевернуть;turn
1002;недолго;briefly
1003;секретариат;secretariat
1004;здравоохранение;health care
1005;дошкольный;preschool
1006;наконец-то;finally
1007;противостоять;resist
1008;стенд;stand
1009;мелок;chalk
1010;притча;parable
1011;акцент;emphasis
1012;тайно;secretly
1013;успех;success
1014;увеличение;increase
1015;кооператив;cooperative
1016;палаточный;tent
1017;ухмылка;smile
1018;поднять;raise
1019;утомление;fatigue
1020;хирург;surgeon
1021;вывести;withdraw
1022;лететь;fly
1023;тухлый;rotten
1024;парализовать;paralyze
1025;опора;support
1026;пренебрежительно;disparagingly
1027;утка;duck
1028;фигура;figure
1029;прогрессирующий;progressive
1030;значительно;significantly
1031;символика;symbolism
1032;развалиться;fall apart
1033;эквивалентный;equivalent
1034;упоминание;mention
1035;сдать;pass
1036;беспомощный;helpless
1037;обязательно;necessarily
1038;образ;image
1039;алчность;greed
1040;журналист;journalist
1041;подготовка;training
1042;проверить;check
1043;корзина;basket
1044;перерыв;break
1045;более;more
1046;пострадавший;victim
1047;разъяснить;explain
1048;ссылка;reference
1049;снаряд;shell
1050;съесть;eat
1051;кондиционер;air conditioning
1052;между;between
1053;изгиб;bending
1054;судьба;fate
1055;лоб;forehead
1056;испытание;test
1057;незначительный;little
1058;дурацкий;dumb
1059;преподавание;teaching
1060;вздыхать;sigh
1061;бюрократизм;bureaucracy
1062;хоронить;bury
1063;таблетка;pill
1064;составляющая;component
1065;панорама;panorama
1066;сумка;bag
1067;книга;book
1068;лента;tape
1069;учащийся;student
1070;отсутствие;lack
1071;таксист;taxi driver
1072;мрамор;marble
1073;справедливость;justice
1074;сумерки;twilight
1075;документ;document
1076;домовладелец;homeowner
1077;страничка;page
1078;заметно;significantly
1079;единица;unit
1080;реставрация;restoration
1081;громогласно;loudly
1082;знаменитый;famous
1083;прогулка;walk
1084;конъюнктура;conditions
1085;пролить;shed
1086;удивить;surprise
1087;восторженный;enthusiastic
1088;проститься;say goodbye
1089;визовый;visa
1090;главный;main
1091;отложить;postpone
1092;известность;fame
1093;распрямиться;straighten up
1094;кабина;cabin
1095;браслет;bracelet
1096;смесь;mixture
1097;рассчитывать;expect
1098;сообщество;community
1099;вертикальный;vertical
1100;притяжение;attraction
1101;необратимость;irreversibility
1102;артист;artist
1103;охотник;hunter
1104;впечатлять;impress
1105;цикл;cycle
1106;поговорка;saying
1107;работать;work
1108;наружно;externally
1109;председатель;chairman
1110;невольно;unwittingly
1111;путь;way
1112;сталь;steel
1113;описывать;describe
1114;вырывать;pull
1115;плыть;swim
1116;повысить;increase
1117;назначать;appoint
1118;надежда;hope
1119;надежность;reliability
1120;пульс;pulse
1121;сесть;sit down
1122;забросать;throw
1123;фарфор;porcelain
1124;уборщица;cleaning lady
1125;полностью;fully
1126;ужасный;terrible
1127;расчет;calculation
1128;побродить;wander
1129;незнакомец;stranger
1130;неудобно;uncomfortable
1131;образец;sample
1132;разрешение;permission
1133;поглотить;absorb
1134;рулон;roll
1135;суд;court
1136;проверка;check
1137;воздушный;air
1138;губительный;destructive
1139;недавно;recently
1140;красивый;beautiful
1141;лодка;boat
1142;действовать;act
1143;уют;comfort
1144;математический;mathematical
1145;постепенно;gradually
1146;действительный;valid
1147;суетиться;fuss
1148;полость;cavity
1149;определенный;certain
1150;туризм;tourism
1151;фрагмент;fragment
1152;высунуть;stick out
1153;ездить;ride
1154;дико;wildly
1155;противный;nasty
1156;интеллектуальный;intellectual
1157;рычание;growl
1158;внедрение;introduction
1159;строитель;builder
1160;инерция;inertia
1161;исчезнуть;disappear
1162;расширить;expand
1163;треугольный;triangular
1164;пение;singing
1165;распродажа;sale
1166;грязь;dirt
1167;скоростной;high-speed
1168;верховный;supreme
1169;дисциплинированность;discipline
1170;мучной;flour
1171;университет;university
1172;неудобный;uncomfortable
1173;револьвер;revolver
1174;противоречие;contradiction
1175;трепетать;tremble
1176;листок;sheet
1177;уступить;give up
1178;композитный;composite
1179;отчаянно;desperately
1180;кнопка;button
1181;общение;communication
1182;богач;rich man
1183;имущество;property
1184;развитие;development
1185;разогреться;warm up
1186;небытие;oblivion
1187;кусочек;piece
1188;цветение;flowering
1189;глубокий;deep
1190;конфигурация;configuration
1191;разлив;spill
1192;побережье;coast
1193;кит;whale
1194;выиграть;win
1195;радиоактивность;radioactivity
1196;подтверждение;confirmation
1197;кафе;cafe
1198;обычно;usually
1199;место;place
1200;вдохновение;inspiration
1201;пляж;beach
1202;наводнение;flood
1203;ироничный;ironic
1204;засорить;clog
1205;резьба;carving
1206;улыбка;smile
1207;молекулярный;molecular
1208;подкрепление;reinforcement
1209;огромный;huge
1210;издатель;publisher
1211;наилучший;the best
1212;толщина;thickness
1213;создатель;creator
1214;хохот;laughter
1215;предоставить;provide
1216;настроение;mood
1217;импульс;momentum
1218;эксплуатация;exploitation
1219;планета;planet
1220;признание;recognition
1221;некомфортный;uncomfortable
1222;апогея;apogee
1223;этап;stage
1224;попросить;ask
1225;стадо;herd
1226;традиция;tradition
1227;предсказать;predict
1228;контекст;context
1229;космический;space
1230;оповещение;alert
1231;отпраздновать;celebrate
1232;судебный;judicial
1233;сочувствие;sympathy
1234;мелодия;melody
1235;гардероб;wardrobe
1236;обряд;rite
1237;смотреть;watch
1238;эскиз;sketch
1239;компоновка;layout
1240;обычный;ordinary
1241;исторический;historical
1242;вентиль;valve
1243;доспех;armor
1244;распространенный;common
1245;погулять;walk
1246;негативный;negative
1247;упрощение;simplification
1248;убедить;convince
1249;приурочить;coincide with
1250;ментор;mentor
1251;распоряжение;order
1252;сейф;safe
1253;гениальный;brilliant
1254;чемпионка;champion
1255;супруга;spouse
1256;дворянин;nobleman
1257;обозреватель;columnist
1258;вакуумный;vacuum
1259;безобидный;harmless
1260;капризничать;act up
1261;парфюм;perfume
1262;червяк;worm
1263;нравственность;morality
1264;побледнеть;pale
1265;стесняться;be ashamed
1266;меховой;fur
1267;кипяток;boiling water
1268;кузнец;blacksmith
1269;здоровье;health
1270;вращать;rotate
1271;состав;composition
1272;полагать;believe
1273;слегка;slightly
1274;отредактировать;edit
1275;дьявол;devil
1276;заняться;do
1277;отступить;retreat
1278;труднодостижимый;elusive
1279;поправка;amendment
1280;впадина;trench
1281;зрелищный;spectacular
1282;оратор;speaker
1283;опаздывать;be late
1284;кислород;oxygen
1285;публикация;publication
1286;сдержанный;restrained
1287;тягач;tractor
1288;терпеливо;patiently
1289;свобода;freedom
1290;поймать;catch
1291;проявление;manifestation
1292;строгий;strict
1293;ремесло;craft
1294;посетить;visit
1295;услышать;hear
1296;тонкий;thin
1297;поздно;late
1298;распространиться;spread
1299;округ;district
1300;чужак;stranger
1301;посыпать;sprinkle
1302;горечь;bitterness
1303;реагирование;response
1304;законность;legality
1305;повествование;narrative
1306;пена;foam
1307;сократиться;be reduced
1308;лишний;excess
1309;артериальный;arterial
1310;испытать;experience
1311;резкий;sharp
1312;архитектор;architect
1313;асфальт;asphalt
1314;унаследованный;inherited
1315;дипломат;diplomat
1316;донорский;donor
1317;просвет;lumen
1318;понятие;concept
1319;сравнить;compare
1320;гул;hum
1321;сражение;battle
1322;рыцарь;knight
1323;вялый;sluggish
1324;лекарство;medicine
1325;элемент;element
1326;дно;bottom
1327;нахмуриться;frown
1328;подъехать;come
1329;интегрировать;integrate
1330;внимание;attention
1331;этаж;floor
1332;слабость;weakness
1333;пропускать;miss
1334;одежда;cloth
1335;реалистичность;realism
1336;подъезд;entrance
1337;допрашивать;question
1338;слушатель;listener
1339;санитария;sanitation
1340;нагревать;heat
1341;халат;robe
1342;рассеивать;dissipate
1343;наличие;presence
1344;запрещение;prohibition
1345;впитать;absorb
1346;обои;wallpaper
1347;промолчать;keep quiet
1348;содержимое;content
1349;производство;production
1350;произвол;arbitrariness
1351;национальность;nationality
1352;синяк;bruise
1353;резонансный;resonant
1354;наркоман;addict
1355;преувеличение;exaggeration
1356;штамм;strain
